Seq_number	VP.COMB.T1.01.S1.L001	VP.COMB.T1.02.S2.L001	VP.COMB.T1.03.S3.L001	VP.COMB.T1.04.S4.L001	VP.COMB.T1.05.S5.L001	VP.COMB.T1.06.S6.L001	VP.COMB.T1.07.S7.L001	VP.COMB.T1.08.S8.L001	VP.COMB.T1.09.S9.L001	VP.COMB.T1.10.S10.L001	VP.COMB.T1.11.S11.L001	VP.COMB.T1.12.S12.L001	VP.COMB.T1.13.S13.L001	VP.COMB.T1.14.S14.L001	VP.COMB.T1.15.S15.L001	VP.COMB.T1.16.S16.L001	VP.COMB.T1.17.S17.L001	VP.COMB.T1.18.S18.L001	VP.COMB.T1.19.S19.L001	VP.COMB.T1.20.S20.L001	VP.COMB.T1.21.S21.L001	VP.COMB.T1.22.S22.L001	VP.COMB.T1.23.S23.L001	VP.COMB.T1.24.S24.L001	VP.COMB.T1.25.S25.L001	VP.COMB.T1.26.S26.L001	VP.COMB.T1.27.S27.L001	VP.COMB.T1.28.S28.L001	VP.COMB.T1.29.S29.L001	VP.COMB.T1.30.S30.L001	VP.COMB.T1.31.S31.L001	VP.COMB.T2.01.S32.L001	VP.COMB.T2.02.S33.L001	VP.COMB.T2.03.S34.L001	VP.COMB.T2.04.S35.L001	VP.COMB.T2.05.S36.L001	VP.COMB.T2.06.S37.L001	VP.COMB.T2.07.S38.L001	VP.COMB.T2.08.S39.L001	VP.COMB.T2.09.S40.L001	VP.COMB.T2.10.S41.L001	VP.COMB.T2.11.S42.L001	VP.COMB.T2.12.S43.L001	VP.COMB.T2.13.S44.L001	VP.COMB.T2.14.S45.L001	VP.COMB.T2.15.S46.L001	VP.COMB.T2.16.S47.L001	VP.COMB.T2.17.S48.L001	VP.COMB.T2.18.S49.L001	VP.COMB.T2.19.S50.L001	VP.COMB.T2.20.S51.L001	VP.COMB.T2.21.S52.L001	VP.COMB.T2.22.S53.L001	VP.COMB.T2.23.S54.L001	VP.COMB.T2.24.S55.L001	VP.COMB.T2.25.S56.L001	VP.COMB.T2.26.S57.L001	VP.COMB.T2.27.S58.L001	VP.COMB.T2.28.S59.L001	VP.COMB.T3.01.S60.L001	VP.COMB.T3.02.S61.L001	VP.COMB.T3.03.S62.L001	VP.COMB.T3.04.S63.L001	VP.COMB.T3.05.S64.L001	VP.COMB.T3.06.S65.L001	VP.COMB.T3.07.S66.L001	VP.COMB.T3.08.S67.L001	VP.COMB.T3.09.S68.L001	VP.COMB.T3.10.S69.L001	VP.COMB.T3.11.S70.L001	VP.COMB.T3.12.S71.L001	VP.COMB.T3.13.S72.L001	VP.COMB.T3.14.S73.L001	VP.COMB.T3.15.S74.L001	VP.COMB.T3.16.S75.L001	VP.COMB.T3.17.S76.L001	VP.COMB.T3.18.S77.L001	VP.COMB.T3.19.S78.L001	VP.COMB.T3.20.S79.L001	VP.COMB.T3.21.S80.L001	VP.COMB.T3.22.S81.L001	VP.COMB.T3.23.S82.L001	VP.COMB.T3.24.S83.L001	VP.COMB.T3.25.S84.L001	VP.COMB.T3.26.S85.L001	VP.COMB.T3.27.S86.L001	VP.COMB.T3.28.S87.L001	VP.COMB.T3.29.S88.L001	VP.COMB.T3.30.S89.L001	VP.COMB.T3.31.S90.L001	VP.COMB.T3.32.S91.L001	VP.COMB.T3.33.S92.L001	VP.COMB.T3.34.S93.L001	sum.taxonomy
forward_vp1_Metazoa_16S_277	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_278	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_429	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
forward_vp1_Metazoa_16S_552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus tepperi
